id,name,max_phase,structure,inchi_key
1438174,IPATASERTIB,3,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1,GRZXWCHAXNAUHY-NSISKUIASA-N
1592349,DANIRIXIN,2,Cc1c(F)cccc1NC(=O)Nc1ccc(Cl)c(S(=O)(=O)[C@H]2CCCNC2)c1O,NGYNBSHYFOFVLS-LBPRGKRZSA-N
1439375,ELUBRIXIN,2,O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCNCC2)c1O)Nc1cccc(F)c1Cl,YQYFEGTYCUQBEI-UHFFFAOYSA-N
364875,NAVARIXIN,2,CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,RXIUEIPPLAFSDF-CYBMUJFWSA-N
320007,LADARIXIN,3,C[C@@H](C(=O)NS(C)(=O)=O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,DDLPYOCJHQSVSZ-SSDOTTSWSA-N
316774,REPARIXIN,3,CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1,KQDRVXQXKZXMHP-LLVKDONJSA-N
1970719,PF-06282999,1,COc1ccc(Cl)cc1-c1cc(=O)[nH]c(=S)n1CC(N)=O,ICYNYWFGIDGBRD-UHFFFAOYSA-N
4671,LEVOSULPIRIDE,2,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,BGRJTUBHPOOWDU-NSHDSACASA-N
440654,6-O-BENZYLGUANINE,3,Nc1nc(OCc2ccccc2)c2nc[nH]c2n1,KRWMERLEINMZFT-UHFFFAOYSA-N
2335565,VERDIPERSTAT,3,CC(C)OCCn1c(=S)[nH]c(=O)c2[nH]ccc21,FVJCUZCRPIMVLB-UHFFFAOYSA-N
29989,MEFENAMIC ACID,4,Cc1cccc(Nc2ccccc2C(=O)O)c1C,HYYBABOKPJLUIN-UHFFFAOYSA-N
126356,DAPSONE,4,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,MQJKPEGWNLWLTK-UHFFFAOYSA-N
29860,FLUFENAMIC ACID,4,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,LPEPZBJOKDYZAD-UHFFFAOYSA-N
16584,TRIFLUPROMAZINE,4,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,XSCGXQMFQXDFCW-UHFFFAOYSA-N
85553,NIMESULIDE,4,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,HYWYRSMBCFDLJT-UHFFFAOYSA-N
3012,MELATONIN,4,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,DRLFMBDRBRZALE-UHFFFAOYSA-N
8788,HYDRALAZINE,4,NNc1nncc2ccccc12,RPTUSVTUFVMDQK-UHFFFAOYSA-N
4941,ISONIAZID,4,NNC(=O)c1ccncc1,QRXWMOHMRWLFEY-UHFFFAOYSA-N
7736,METOCLOPRAMIDE,4,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,TTWJBBZEZQICBI-UHFFFAOYSA-N
419410,BETAMETHASONE VALERATE,4,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,SNHRLVCMMWUAJD-SUYDQAKGSA-N
107800,DEOXYCYTIDINE,2,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,CKTSBUTUHBMZGZ-SHYZEUOFSA-N
160741,CYTIDINE,2,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,UHDGCWIWMRVCDJ-XVFCMESISA-N
75901,GEMCITABINE,4,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,SDUQYLNIPVEERB-QPPQHZFASA-N
467361,CLADRIBINE,4,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,PTOAARAWEBMLNO-KVQBGUIXSA-N
65494,ZALCITABINE,4,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,WREGKURFCTUGRC-POYBYMJQSA-N
112560,GONADORELIN,4,CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,XLXSAKCOAKORKW-AQJXLSMYSA-N
1616121,VLX-1005,1,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nc4ccccc4s3)cc2)c1O,OWHBVKBNNRYMIN-UHFFFAOYSA-N
834761,ARASERTACONAZOLE,2,Clc1ccc([C@H](Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,JLGKQTAYUIMGRK-IBGZPJMESA-N
831827,CLEMIZOLE,2,Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,CJXAEXPPLWQRFR-UHFFFAOYSA-N
399685,BOSWELLIC ACID,2,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12,NBGQZFQREPIKMG-PONOSELZSA-N
32222,TABIMORELIN,2,CNC(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@@H](Cc1ccc2ccccc2c1)N(C)C(=O)/C=C/CC(C)(C)N,WURGZWOTGMLDJP-ZCYANPAGSA-N
65402,E-FLUPENTIXOL,2,OCCN1CCN(CC/C=C2\c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,NJMYODHXAKYRHW-BLLMUTORSA-N
41256,ELIPRODIL,2,OC(CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1,GGUSQTSTQSHJAH-UHFFFAOYSA-N
35953,TESMILIFENE,2,CCN(CC)CCOc1ccc(Cc2ccccc2)cc1,NFIXBCVWIPOYCD-UHFFFAOYSA-N
202259,LOBELINE,2,CN1[C@H](C[C@H](O)c2ccccc2)CCC[C@@H]1CC(=O)c1ccccc1,MXYUKLILVYORSK-HBMCJLEFSA-N
10747,RITANSERIN,2,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,JUQLTPCYUFPYKE-UHFFFAOYSA-N
36295,HYPERICIN,3,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,BTXNYTINYBABQR-UHFFFAOYSA-N
138792,GABEXATE,3,CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1,YKGYIDJEEQRWQH-UHFFFAOYSA-N
24971,VANOXERINE,3,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,NAUWTFJOPJWYOT-UHFFFAOYSA-N
594487,TINORIDINE,3,CCOC(=O)c1c(N)sc2c1CCN(Cc1ccccc1)C2,PFENFDGYVLAFBR-UHFFFAOYSA-N
65917,EDETIC ACID,3,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,KCXVZYZYPLLWCC-UHFFFAOYSA-N
209074,OXETHAZAINE,3,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,FTLDJPRFCGDUFH-UHFFFAOYSA-N
33469,URAPIDIL,3,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,ICMGLRUYEQNHPF-UHFFFAOYSA-N
302799,ESREBOXETINE,3,CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,CBQGYUDMJHNJBX-OALUTQOASA-N
419601,OMEPRAZOLE,4,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,SUBDBMMJDZJVOS-UHFFFAOYSA-N
336913,DAUNORUBICIN,4,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,STQGQHZAVUOBTE-VGBVRHCVSA-N
630439,AMIODARONE HYDROCHLORIDE,4,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl,ITPDYQOUSLNIHG-UHFFFAOYSA-N
806511,"SULFADIAZINE, SILVER",4,Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1.[Ag+],UEJSSZHHYBHCEL-UHFFFAOYSA-N
1023652,PYRANTEL PAMOATE,4,CN1CCCN=C1/C=C/c1cccs1.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,AQXXZDYPVDOQEE-MXDQRGINSA-N
364141,PIMOZIDE,4,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,YVUQSNJEYSNKRX-UHFFFAOYSA-N
916384,DOTHIEPIN,4,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21,PHTUQLWOUWZIMZ-GZTJUZNOSA-N
674921,ETHOPROPAZINE HYDROCHLORIDE,4,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21.Cl,VXPCQISYVPFYRK-UHFFFAOYSA-N
948157,PHTHALYLSULFATHIAZOLE,4,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,PBMSWVPMRUJMPE-UHFFFAOYSA-N
454382,DIMERCAPROL,4,OCC(S)CS,WQABCVAJNWAXTE-UHFFFAOYSA-N
453721,PIPERACETAZINE,4,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,BTFMCMVEUCGQDX-UHFFFAOYSA-N
872071,FLUPHENAZINE HYDROCHLORIDE,4,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,MBHNWCYEGXQEIT-UHFFFAOYSA-N
675000,ECONAZOLE NITRATE,4,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,DDXORDQKGIZAME-UHFFFAOYSA-N
150806,LIDOFLAZINE,4,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,ZBIAKUMOEKILTF-UHFFFAOYSA-N
443348,ASCORBIC ACID,4,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CIWBSHSKHKDKBQ-JLAZNSOCSA-N
12957,KETOTIFEN,4,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,ZCVMWBYGMWKGHF-UHFFFAOYSA-N
675014,PROPAFENONE HYDROCHLORIDE,4,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1.Cl,XWIHRGFIPXWGEF-UHFFFAOYSA-N
93930,SULFADIMETHOXINE,4,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,ZZORFUFYDOWNEF-UHFFFAOYSA-N
60232,SULFINPYRAZONE,4,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,MBGGBVCUIVRRBF-UHFFFAOYSA-N
444419,MICONAZOLE NITRATE,4,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,MCCACAIVAXEFAL-UHFFFAOYSA-N
781532,AMODIAQUINE HYDROCHLORIDE,4,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O.Cl.Cl.O.O,YVNAYSHNIILOJS-UHFFFAOYSA-N
4504,MITOXANTRONE,4,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,KKZJGLLVHKMTCM-UHFFFAOYSA-N
116349,CANDESARTAN CILEXETIL,4,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,GHOSNRCGJFBJIB-UHFFFAOYSA-N
757917,PERHEXILINE MALEATE,4,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1.O=C(O)/C=C\C(=O)O,JDZOTSLZMQDFLG-BTJKTKAUSA-N
704633,TETRACAINE HYDROCHLORIDE,4,CCCCNc1ccc(C(=O)OCCN(C)C)cc1.Cl,PPWHTZKZQNXVAE-UHFFFAOYSA-N
16505,PERPHENAZINE,4,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,RGCVKNLCSQQDEP-UHFFFAOYSA-N
28112,PROTRIPTYLINE,4,CNCCCC1c2ccccc2C=Cc2ccccc21,BWPIARFWQZKAIA-UHFFFAOYSA-N
48849,CHLORHEXIDINE,4,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,GHXZTYHSJHQHIJ-UHFFFAOYSA-N
699486,MAPROTILINE HYDROCHLORIDE,4,CNCCCC12CCC(c3ccccc31)c1ccccc12.Cl,NZDMFGKECODQRY-UHFFFAOYSA-N
9913,BENZYDAMINE,4,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,CNBGNNVCVSKAQZ-UHFFFAOYSA-N
674563,DIBUCAINE HYDROCHLORIDE,4,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1.Cl,IVHBBMHQKZBJEU-UHFFFAOYSA-N
28119,CYCLOBENZAPRINE,4,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,JURKNVYFZMSNLP-UHFFFAOYSA-N
72035,MIBEFRADIL,4,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,HBNPJJILLOYFJU-VMPREFPWSA-N
51162,MEFLOQUINE,4,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,XEEQGYMUWCZPDN-UHFFFAOYSA-N
27342,ATOMOXETINE,4,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,VHGCDTVCOLNTBX-QGZVFWFLSA-N
34949,BROMPERIDOL,4,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,RKLNONIVDFXQRX-UHFFFAOYSA-N
86784,DIETHYLCARBAMAZINE CITRATE,4,CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,PGNKBEARDDELNB-UHFFFAOYSA-N
546730,FLUNARIZINE HYDROCHLORIDE,4,Cl.Cl.Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,RXKMOPXNWTYEHI-RDRKJGRWSA-N
28939,LEVONORDEFRIN,4,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,GEFQWZLICWMTKF-CDUCUWFYSA-N
46073,PENTETIC ACID,4,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,QPCDCPDFJACHGM-UHFFFAOYSA-N
674760,AZELASTINE HYDROCHLORIDE,4,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl,YEJAJYAHJQIWNU-UHFFFAOYSA-N
65455,BENPERIDOL,4,O=C(CCCN1CCC(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1,FEBOTPHFXYHVPL-UHFFFAOYSA-N
871360,BITHIONOLATE SODIUM,4,[Na+].[Na+].[O-]c1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1[O-],FNYZFZRGBBCWBI-UHFFFAOYSA-L
675107,NORTRIPTYLINE HYDROCHLORIDE,4,CNCCC=C1c2ccccc2CCc2ccccc21.Cl,SHAYBENGXDALFF-UHFFFAOYSA-N
674912,BROMPHENIRAMINE MALEATE,4,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,SRGKFVAASLQVBO-BTJKTKAUSA-N
875000,IODOFORM,4,IC(I)I,OKJPEAGHQZHRQV-UHFFFAOYSA-N
14882,TRIFLUPERIDOL,4,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,GPMXUUPHFNMNDH-UHFFFAOYSA-N
117108,DIENESTROL,4,C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,NFDFQCUYFHCNBW-SCGPFSFSSA-N
12890,OXATOMIDE,4,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,BAINIUMDFURPJM-UHFFFAOYSA-N
56831,TERBINAFINE,4,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,DOMXUEMWDBAQBQ-WEVVVXLNSA-N
3854,APOMORPHINE,4,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,VMWNQDUVQKEIOC-CYBMUJFWSA-N
549372,SERTRALINE HYDROCHLORIDE,4,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,BLFQGGGGFNSJKA-XHXSRVRCSA-N
192290,DEQUALINIUM,4,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,PCSWXVJAIHCTMO-UHFFFAOYSA-P
682373,ROSE BENGAL,4,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12,VDNLFJGJEQUWRB-UHFFFAOYSA-N
1278,DILTIAZEM,4,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,HSUGRBWQSSZJOP-RTWAWAEBSA-N
675053,TRIFLUPROMAZINE HYDROCHLORIDE,4,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl,FTNWXGFYRHWUKG-UHFFFAOYSA-N
543658,IMIPRAMINE HYDROCHLORIDE,4,CN(C)CCCN1c2ccccc2CCc2ccccc21.Cl,XZZXIYZZBJDEEP-UHFFFAOYSA-N
5975,LANSOPRAZOLE,4,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,MJIHNNLFOKEZEW-UHFFFAOYSA-N
418491,SULOCTIDIL,4,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,BFCDFTHTSVTWOG-UHFFFAOYSA-N
549367,PAROXETINE HYDROCHLORIDE,4,Cl.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,GELRVIPPMNMYGS-RVXRQPKJSA-N
674701,PROMETHAZINE HYDROCHLORIDE,4,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl,XXPDBLUZJRXNNZ-UHFFFAOYSA-N
674787,OXICONAZOLE NITRATE,4,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,WVNOAGNOIPTWPT-NDUABGMUSA-N
675105,PROCHLORPERAZINE EDISYLATE,4,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=S(=O)(O)CCS(=O)(=O)O,SWOUGRBFXFILIB-UHFFFAOYSA-N
674547,CHLOROXINE,4,Oc1c(Cl)cc(Cl)c2cccnc12,WDFKMLRRRCGAKS-UHFFFAOYSA-N
675106,LOXAPINE SUCCINATE,4,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O,YQZBAXDVDZTKEQ-UHFFFAOYSA-N
674661,CLOMIPRAMINE HYDROCHLORIDE,4,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl,WIMWMKZEIBHDTH-UHFFFAOYSA-N
674899,TRIMIPRAMINE MALEATE,4,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21.O=C(O)/C=C\C(=O)O,YDGHCKHAXOUQOS-BTJKTKAUSA-N
674277,NICARDIPINE HYDROCHLORIDE,4,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,AIKVCUNQWYTVTO-UHFFFAOYSA-N
147956,DIBUCAINE,4,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,PUFQVTATUTYEAL-UHFFFAOYSA-N
165774,DICYCLOMINE,4,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,CURUTKGFNZGFSE-UHFFFAOYSA-N
421007,ESCITALOPRAM,4,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,WSEQXVZVJXJVFP-FQEVSTJZSA-N
153408,BUFEXAMAC,4,CCCCOc1ccc(CC(=O)NO)cc1,MXJWRABVEGLYDG-UHFFFAOYSA-N
675122,PRAMOXINE HYDROCHLORIDE,4,CCCCOc1ccc(OCCCN2CCOCC2)cc1.Cl,SYCBXBCPLUFJID-UHFFFAOYSA-N
674346,ORPHENADRINE CITRATE,4,Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,MMMNTDFSPSQXJP-UHFFFAOYSA-N
674420,PROMAZINE HYDROCHLORIDE,4,CN(C)CCCN1c2ccccc2Sc2ccccc21.Cl,JIVSXRLRGOICGA-UHFFFAOYSA-N
222203,RABEPRAZOLE,4,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,YREYEVIYCVEVJK-UHFFFAOYSA-N
418410,PERICIAZINE,4,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,LUALIOATIOESLM-UHFFFAOYSA-N
389955,CICLOPIROX OLAMINE,4,Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO,MBRHNTMUYWQHMR-UHFFFAOYSA-N
631502,SALMETEROL XINAFOATE,4,O=C(O)c1ccc2ccccc2c1O.OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,XTZNCVSCVHTPAI-UHFFFAOYSA-N
454076,PSEUDOEPHEDRINE,4,CN[C@@H](C)[C@@H](O)c1ccccc1,KWGRBVOPPLSCSI-WCBMZHEXSA-N
705687,CARBETAPENTANE CITRATE,4,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,AKJDEXBCRLOVTH-UHFFFAOYSA-N
674430,DICYCLOMINE HYDROCHLORIDE,4,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1.Cl,GUBNMFJOJGDCEL-UHFFFAOYSA-N
366667,GW590735,2,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)NCc1ccc(OC(C)(C)C(=O)O)cc1,ILUPZUOBHCUBKB-UHFFFAOYSA-N
56133,GW501516,2,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O,YDBLKRPLXZNVNB-UHFFFAOYSA-N
2231285,LANIFIBRANOR,2,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,OQDQIFQRNZIEEJ-UHFFFAOYSA-N
57488,BEZAFIBRATE,4,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,IIBYAHWJQTYFKB-UHFFFAOYSA-N
116949,TELMISARTAN,4,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,RMMXLENWKUUMAY-UHFFFAOYSA-N
173090,FARGLITAZAR,2,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,ZZCHHVUQYRMYLW-HKBQPEDESA-N
499717,MK-0533,2,CC[C@@H](Oc1cccc(-n2c(C)c(C(=O)c3ccc(OC)cc3)c3ccc(OC(F)(F)F)cc32)c1)C(=O)O,STWITCBWQHTJFJ-XMMPIXPASA-N
33827,TESAGLITAZAR,3,CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,CXGTZJYQWSUFET-IBGZPJMESA-N
16415,CLOFIBRATE,4,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,KNHUKKLJHYUCFP-UHFFFAOYSA-N
100310,FENOFIBRIC ACID,4,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,MQOBSOSZFYZQOK-UHFFFAOYSA-N
19737,PIOGLITAZONE,4,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,HYAFETHFCAUJAY-UHFFFAOYSA-N
400344,PROTIRELIN,4,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,XNSAINXGIQZQOO-SRVKXCTJSA-N
1733196,TEDALINAB,1,CC(C)(C)NC(=O)c1nn(-c2ccc(F)cc2F)c2c1[C@H]1CC[C@@H]2C1,NTPZXHMTJGOMCJ-WDEREUQCSA-N
378616,GW842166X,2,O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)cc2Cl)nc1C(F)(F)F,TWQYWUXBZHPIIV-UHFFFAOYSA-N
2279012,OLORINAB,2,CC(C)(C)[C@@H](CO)NC(=O)c1nn(-c2c[n+]([O-])ccn2)c2c1C[C@@H]1C[C@H]21,ACSQLTBPYZSGBA-GMXVVIOVSA-N
221361,DEXANABINOL,3,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@H]1CC=C(CO)C[C@H]21,SSQJFGMEZBFMNV-PMACEKPBSA-N
16088,RIMONABANT,4,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,JZCPYUJPEARBJL-UHFFFAOYSA-N
635,FLUMAZENIL,4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,OFBIFZUFASYYRE-UHFFFAOYSA-N
421334,ESZOPICLONE,4,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,GBBSUAFBMRNDJC-INIZCTEOSA-N
80965,ZOLPIDEM,4,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N
224695,O-CHLOROACETYLCARBAMOYLFUMAGILLOL,2,CO[C@H]1[C@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)NC(=O)CCl)CO2,MSHZHSPISPJWHW-PVDLLORBSA-N
26590,THIABENDAZOLE,4,c1ccc2[nH]c(-c3cscn3)nc2c1,WJCNZQLZVWNLKY-UHFFFAOYSA-N
454176,(-)-PROPANOLOL ,2,CC(C)NC[C@H](O)COc1cccc2ccccc12,AQHHHDLHHXJYJD-AWEZNQCLSA-N
255477,QUINIDINE,4,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,LOUPRKONTZGTKE-LHHVKLHASA-N
77456,DEXTROMETHORPHAN,4,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,MKXZASYAUGDDCJ-NJAFHUGGSA-N
255947,QUININE,4,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,LOUPRKONTZGTKE-WZBLMQSHSA-N
